crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,contributing_factor_vehicle_3,contributing_factor_vehicle_4,contributing_factor_vehicle_5,collision_id,vehicle_type_code1,vehicle_type_code2,vehicle_type_code_3,vehicle_type_code_4,vehicle_type_code_5
2017-04-28T00:00:00.000,14:00,BROOKLYN,11229,40.6070750,-73.9598540,"(40.607075, -73.959854)",,,1735      EAST 13 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3660600,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,15:00,,,40.7393700,-73.7918900,"(40.73937, -73.79189)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3657309,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-19T00:00:00.000,10:00,,,40.7583400,-73.9577500,"(40.75834, -73.95775)",QUEENSBORO BRIDGE LOWER ROADWAY ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3653563,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-28T00:00:00.000,6:55,,,40.6055680,-74.0311800,"(40.605568, -74.03118)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3659479,Sedan,Sedan,,,
2017-04-16T00:00:00.000,20:00,,,40.6748900,-73.8845440,"(40.67489, -73.884544)",CLEVELAND STREET                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3652248,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-06T00:00:00.000,12:12,BROOKLYN,11223,40.5964700,-73.9779200,"(40.59647, -73.97792)",,,172       AVENUE U                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3669202,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-28T00:00:00.000,19:12,BROOKLYN,11218,40.6355500,-73.9780300,"(40.63555, -73.97803)",MC DONALD AVENUE                ,DITMAS AVENUE,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3660014,Motorcycle,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,7:45,QUEENS,11101,40.7485430,-73.9496400,"(40.748543, -73.94964)",11 STREET                       ,44 DRIVE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3661149,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-20T00:00:00.000,0:10,,,40.6529540,-74.0021500,"(40.652954, -74.00215)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3653723,Sedan,,,,
2017-05-05T00:00:00.000,15:00,BRONX,10473,40.8240740,-73.8597900,"(40.824074, -73.85979)",STORY AVENUE                    ,BOLTON AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3665256,Bus,,,,
2017-04-28T00:00:00.000,19:05,QUEENS,11102,40.7766950,-73.9278260,"(40.776695, -73.927826)",SHORE BOULEVARD                 ,ASTORIA PARK SOUTH,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3659704,Bike,Bike,,,
2017-05-07T00:00:00.000,13:20,,,,,,138 STREET                      ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3665736,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-02T00:00:00.000,14:52,BROOKLYN,11218,40.6463780,-73.9708500,"(40.646378, -73.97085)",CHURCH AVENUE                   ,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3663291,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2017-04-15T00:00:00.000,13:30,,,40.7613200,-73.9171000,"(40.76132, -73.9171)",31 AVENUE                       ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3651457,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-08T00:00:00.000,8:00,STATEN ISLAND,10307,,,,BARNARD AVENUE                  ,CRAIG AVENUE,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,,,,3666143,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-10T00:00:00.000,8:09,BRONX,10467,40.8852100,-73.8627100,"(40.88521, -73.86271)",,,687       EAST 221 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3667794,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-06T00:00:00.000,11:50,BRONX,10458,40.8591600,-73.8917700,"(40.85916, -73.89177)",,,430       EAST 188 STREET               ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3664818,Sedan,,,,
2017-04-21T00:00:00.000,14:40,,,40.8090480,-73.9285600,"(40.809048, -73.92856)",LINCOLN AVENUE                  ,EAST 135 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3655630,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-02T00:00:00.000,16:15,BRONX,10458,40.8562430,-73.8955840,"(40.856243, -73.895584)",EAST 183 STREET                 ,WEBSTER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3662220,Sedan,Sedan,,,
2017-04-25T00:00:00.000,7:33,BROOKLYN,11210,40.6362650,-73.9480200,"(40.636265, -73.94802)",NOSTRAND AVENUE                 ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3657907,Bus,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,17:30,BROOKLYN,11223,40.5860560,-73.9717800,"(40.586056, -73.97178)",,,599       AVENUE Z                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3660659,Sedan,,,,
2017-04-29T00:00:00.000,14:50,,,40.6836550,-73.7826600,"(40.683655, -73.78266)",BREWER BOULEVARD                ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3660833,Sedan,Sedan,,,
2017-04-23T00:00:00.000,2:00,BROOKLYN,11229,40.6075130,-73.9490700,"(40.607513, -73.94907)",,,1778      EAST 24 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3656313,Sedan,,,,
2020-03-09T00:00:00.000,23:40,,,,,,HENRY HUDSON PARKWAY RAMP       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4306934,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-09-11T00:00:00.000,16:38,,,,,,LITTLE NECK PARKWAY             ,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3747972,Sedan,Pick-up Truck,,,
2017-04-16T00:00:00.000,23:00,QUEENS,11385,40.7098240,-73.8953600,"(40.709824, -73.89536)",TRAFFIC AVENUE                  ,GATES AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3652126,Sedan,Sedan,,,
2017-04-16T00:00:00.000,15:45,,,,,,NORTHERN BOULEVARD              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3651561,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-21T00:00:00.000,1:49,BROOKLYN,11206,40.6983400,-73.9428400,"(40.69834, -73.94284)",,,808       PARK AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,,,,,3654702,Station Wagon/Sport Utility Vehicle,,,,
2017-04-21T00:00:00.000,15:25,MANHATTAN,10029,40.7929270,-73.9479100,"(40.792927, -73.94791)",EAST 106 STREET                 ,PARK AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3655495,Pick-up Truck,Bus,,,
2017-05-05T00:00:00.000,2:30,MANHATTAN,10019,40.7610930,-73.9832700,"(40.761093, -73.98327)",WEST 50 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3663690,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-20T00:00:00.000,3:45,,,40.7615500,-73.9940800,"(40.76155, -73.99408)",WEST 45 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654168,Garbage or Refuse,Sedan,,,
2017-04-17T00:00:00.000,14:30,MANHATTAN,10036,40.7552720,-73.9851760,"(40.755272, -73.985176)",,,130       WEST 42 STREET                ,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3653124,Station Wagon/Sport Utility Vehicle,Bike,,,
2017-04-24T00:00:00.000,14:45,MANHATTAN,10004,40.7049500,-74.0115600,"(40.70495, -74.01156)",BEAVER STREET                   ,BROAD STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3657341,Sedan,Sedan,,,
2017-04-28T00:00:00.000,21:35,,,40.7982560,-73.8274400,"(40.798256, -73.82744)",BRONX WHITESTONE BRIDGE         ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3659458,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-02T00:00:00.000,15:15,,,40.8123130,-73.9313600,"(40.812313, -73.93136)",MAJOR DEEGAN EXPRESSWAY RAMP    ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3661916,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-20T00:00:00.000,11:20,BROOKLYN,11212,40.6754340,-73.9037000,"(40.675434, -73.9037)",,,1737      EAST NEW YORK AVENUE          ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654953,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-03T00:00:00.000,11:05,,,40.7707700,-73.9172700,"(40.77077, -73.91727)",31 STREET                       ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3664577,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-29T00:00:00.000,8:00,BRONX,10466,,,,SECOR AVENUE                    ,EAST 233 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3659951,Sedan,,,,
2017-04-14T00:00:00.000,18:00,,,40.7079900,-73.9047850,"(40.70799, -73.904785)",GRANDVIEW AVENUE                ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3652117,Sedan,Sedan,,,
2017-04-22T00:00:00.000,17:30,,,40.8037000,-73.9358200,"(40.8037, -73.93582)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Failure to Yield Right-of-Way,,,,3655354,Sedan,Sedan,,,
2017-04-29T00:00:00.000,14:00,BROOKLYN,11234,40.6326700,-73.9310200,"(40.63267, -73.93102)",,,4716      AVENUE H                      ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3660431,Bike,,,,
2017-04-28T00:00:00.000,12:20,QUEENS,11355,40.7523160,-73.8324000,"(40.752316, -73.8324)",COLLEGE POINT BOULEVARD         ,AVERY AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3658859,Pick-up Truck,Sedan,,,
2017-05-03T00:00:00.000,17:00,,,,,,CONDUIT BOULEVARD               ,75 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,3662625,Sedan,Sedan,,,
2017-04-27T00:00:00.000,19:40,,,40.7259980,-73.9500350,"(40.725998, -73.950035)",ECKFORD STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3658705,Sedan,Taxi,,,
2017-04-27T00:00:00.000,13:54,,,40.8622100,-73.8996500,"(40.86221, -73.89965)",EAST FORDHAM ROAD               ,EAST 188 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3659019,Sedan,,,,
2017-04-29T00:00:00.000,19:30,,,40.8787460,-73.8424100,"(40.878746, -73.84241)",EAST 222 STREET                 ,WICKHAM AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3666111,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-25T00:00:00.000,8:33,BRONX,10451,,,,MAJOR DEEGAN EXPRESSWAY         ,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3657646,Sedan,,,,
2017-04-19T00:00:00.000,17:55,,,40.6860850,-73.9826660,"(40.686085, -73.982666)",NEVINS STREET                   ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3653711,Sedan,sedan,,,
2017-04-28T00:00:00.000,0:00,,,40.6030700,-74.1404700,"(40.60307, -74.14047)",FOREST HILL ROAD                ,WILLOWBROOK ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3659166,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-24T00:00:00.000,14:05,,,40.7884900,-73.7897300,"(40.78849, -73.78973)",CROSS ISLAND PARKWAY            ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,Unspecified,,,3656682,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-06-24T00:00:00.000,15:53,,,40.6664050,-73.8026350,"(40.666405, -73.802635)",BELT PARKWAY                    ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4159436,Sedan,Sedan,,,
2017-05-01T00:00:00.000,14:40,MANHATTAN,10003,40.7301330,-73.9894900,"(40.730133, -73.98949)",3 AVENUE                        ,EAST 9 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3664683,Station Wagon/Sport Utility Vehicle,Dump,,,
2017-09-11T00:00:00.000,17:00,,,,,,GRAND CENTRAL PARKWAY           ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3747859,Sedan,Sedan,,,
2017-05-03T00:00:00.000,14:00,,,,,,MAIN STREET                     ,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3662720,Sedan,Sedan,,,
2017-05-01T00:00:00.000,12:00,BROOKLYN,11236,40.6349140,-73.8845300,"(40.634914, -73.88453)",,,1590      EAST 102 STREET               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665941,Sedan,,,,
2017-04-20T00:00:00.000,20:40,,,,,,HENRY HUDSON PARKWAY RAMP       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3654770,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-09T00:00:00.000,22:30,MANHATTAN,10026,40.8053200,-73.9510100,"(40.80532, -73.95101)",,,1980      7 AVENUE                      ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3668287,Sedan,,,,
2017-04-19T00:00:00.000,7:00,,,40.8092840,-73.9292700,"(40.809284, -73.92927)",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3653438,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-20T00:00:00.000,7:15,BRONX,10453,40.8552500,-73.9127700,"(40.85525, -73.91277)",ANDREWS AVENUE                  ,WEST 179 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3654691,Bus,Sedan,,,
2017-04-16T00:00:00.000,16:00,,,,,,NORWAY AVENUE                   ,NORWAY AVENUE & KRAMER STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3652764,Station Wagon/Sport Utility Vehicle,,,,
2017-04-19T00:00:00.000,16:45,BROOKLYN,11233,40.6807750,-73.9223560,"(40.680775, -73.922356)",,,254       RALPH AVENUE                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3654723,Sedan,Sedan,,,
2017-04-17T00:00:00.000,12:30,,,40.7290080,-73.9937500,"(40.729008, -73.99375)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3653182,Bus,Van,,,
2017-05-09T00:00:00.000,6:45,,,40.6460600,-74.0164800,"(40.64606, -74.01648)",3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3666073,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-04T00:00:00.000,8:15,BRONX,10466,40.8978840,-73.8396900,"(40.897884, -73.83969)",MUNDY LANE                      ,PITMAN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3663330,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-08T00:00:00.000,21:30,,,40.7152700,-73.8585700,"(40.71527, -73.85857)",ALDERTON STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3666023,Sedan,Sedan,,,
2017-05-07T00:00:00.000,22:00,QUEENS,11419,40.6958580,-73.8189100,"(40.695858, -73.81891)",130 STREET                      ,ATLANTIC AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3665359,Sedan,Sedan,,,
2017-05-09T00:00:00.000,0:30,MANHATTAN,10039,40.8254280,-73.9363100,"(40.825428, -73.93631)",7 AVENUE                        ,WEST 151 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3666856,Station Wagon/Sport Utility Vehicle,,,,
2017-04-24T00:00:00.000,9:55,,,40.8145260,-73.8367200,"(40.814526, -73.83672)",BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3657203,Sedan,Box Truck,,,
2017-04-18T00:00:00.000,4:00,QUEENS,11355,40.7463300,-73.8138660,"(40.74633, -73.813866)",,,140-45    ROSE AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3653153,Sedan,,,,
2017-05-09T00:00:00.000,11:15,BRONX,10467,40.8714400,-73.8671650,"(40.87144, -73.867165)",BURKE AVENUE                    ,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3666240,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-04-29T00:00:00.000,12:35,,,40.7393950,-74.0028000,"(40.739395, -74.0028)",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3660209,Sedan,Sedan,,,
2017-04-26T00:00:00.000,16:00,,,40.8626140,-73.8901140,"(40.862614, -73.890114)",WEBSTER AVENUE                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3658091,Sedan,,,,
2017-04-17T00:00:00.000,19:05,,,40.6949840,-73.7999040,"(40.694984, -73.799904)",107 AVENUE                      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3652668,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
2017-05-06T00:00:00.000,14:44,QUEENS,11411,40.6978700,-73.7430340,"(40.69787, -73.743034)",116 AVENUE                      ,SPRINGFIELD BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3664686,Sedan,Sedan,,,
2017-05-06T00:00:00.000,5:46,MANHATTAN,10011,40.7310400,-73.9996100,"(40.73104, -73.99961)",MAC DOUGAL STREET               ,WEST 4 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Other Vehicular,,,,3665418,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-26T00:00:00.000,22:15,BROOKLYN,11208,40.6723200,-73.8750800,"(40.67232, -73.87508)",,,1164      SUTTER AVENUE                 ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3659013,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-01T00:00:00.000,7:15,BROOKLYN,11236,40.6363950,-73.8910900,"(40.636395, -73.89109)",,,1528      EAST 98 STREET                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3661203,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-26T00:00:00.000,21:15,BROOKLYN,11231,40.6795040,-74.0076900,"(40.679504, -74.00769)",RICHARDS STREET                 ,DELEVAN STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3658233,Station Wagon/Sport Utility Vehicle,Bike,,,
2017-04-23T00:00:00.000,16:00,MANHATTAN,10011,40.7356380,-73.9968640,"(40.735638, -73.996864)",,,79        WEST 12 STREET                ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3655982,Taxi,Station Wagon/Sport Utility Vehicle,,,
2017-04-22T00:00:00.000,8:45,BRONX,10473,40.8244250,-73.8461400,"(40.824425, -73.84614)",TURNBULL AVENUE                 ,HAVEMEYER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3655921,Sedan,,,,
2017-04-16T00:00:00.000,12:39,BROOKLYN,11230,40.6181100,-73.9591140,"(40.61811, -73.959114)",AVENUE M                        ,EAST 16 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3652415,Sedan,Pick-up Truck,,,
2017-04-30T00:00:00.000,18:00,BROOKLYN,11219,40.6397170,-73.9908300,"(40.639717, -73.99083)",43 STREET                       ,12 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3660886,Station Wagon/Sport Utility Vehicle,,,,
2017-04-23T00:00:00.000,18:00,QUEENS,11413,40.6767920,-73.7379460,"(40.676792, -73.737946)",231 STREET                      ,133 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3655874,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-08T00:00:00.000,15:00,,,40.6348000,-74.1355600,"(40.6348, -74.13556)",PORT RICHMOND AVENUE            ,CHARLES AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3667586,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-05-04T00:00:00.000,18:54,BRONX,10461,40.8391700,-73.8362900,"(40.83917, -73.83629)",EAST TREMONT AVENUE             ,DUDLEY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3667420,Station Wagon/Sport Utility Vehicle,PK,,,
2017-04-17T00:00:00.000,7:15,,,40.6413700,-73.8772900,"(40.64137, -73.87729)",BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,,,,3652594,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-29T00:00:00.000,9:00,QUEENS,11417,40.6778760,-73.8506400,"(40.677876, -73.85064)",87 STREET                       ,107 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3659873,Station Wagon/Sport Utility Vehicle,,,,
2017-04-20T00:00:00.000,7:40,MANHATTAN,10022,40.7592430,-73.9682900,"(40.759243, -73.96829)",,,920       3 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3654112,Sedan,Sedan,,,
2017-04-29T00:00:00.000,16:00,QUEENS,11103,40.7685170,-73.9123600,"(40.768517, -73.91236)",,,24-56     38 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,3659716,Sedan,,,,
2017-04-26T00:00:00.000,17:52,BROOKLYN,11217,40.6793440,-73.9872200,"(40.679344, -73.98722)",,,297       NEVINS STREET                 ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3658136,Sedan,Sedan,,,
2017-05-03T00:00:00.000,13:25,,,40.6921500,-73.8621600,"(40.69215, -73.86216)",80 STREET                       ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3662871,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-05T00:00:00.000,12:09,QUEENS,11691,40.6007420,-73.7539200,"(40.600742, -73.75392)",,,20-02     NEW HAVEN AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3664101,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2017-05-04T00:00:00.000,20:00,,,40.7364960,-73.9092250,"(40.736496, -73.909225)",LAUREL HILL BOULEVARD           ,58 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3663501,Sedan,Sedan,,,
2017-05-07T00:00:00.000,10:00,BROOKLYN,11207,40.6511600,-73.8899400,"(40.65116, -73.88994)",,,12020     FLATLANDS AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3665315,Station Wagon/Sport Utility Vehicle,Sedan,,,
2017-04-17T00:00:00.000,7:21,,,40.7622340,-73.9898700,"(40.762234, -73.98987)",9 AVENUE                        ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3653160,Sedan,Taxi,,,
2017-05-01T00:00:00.000,22:45,QUEENS,11422,40.6655580,-73.7298500,"(40.665558, -73.72985)",SUNRISE HIGHWAY                 ,HOOK CREEK BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3661248,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-05-01T00:00:00.000,11:22,BRONX,10461,40.8390850,-73.8439250,"(40.839085, -73.843925)",SEABURY AVENUE                  ,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3681807,Sedan,,,,
2017-04-16T00:00:00.000,16:15,MANHATTAN,10002,40.7185550,-73.9882050,"(40.718555, -73.988205)",DELANCEY STREET                 ,ESSEX STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3652377,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-25T00:00:00.000,17:52,,,40.6731070,-73.9995900,"(40.673107, -73.99959)",BROOKLYN QUEENS EXPRESSWAY      ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3657402,Sedan,Station Wagon/Sport Utility Vehicle,,,
2017-04-27T00:00:00.000,23:16,,,40.7446800,-73.9873050,"(40.74468, -73.987305)",5 AVENUE                        ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3658806,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2017-05-04T00:00:00.000,16:35,MANHATTAN,10013,40.7172780,-73.9954400,"(40.717278, -73.99544)",BOWERY                          ,HESTER STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3694336,Sedan,Station Wagon/Sport Utility Vehicle,,,
